tool,yyyy-mm,year,month,source,device,campaign,placement,creative,creative_dimensions,creative_type,creative_cat,impressions,clicks,ctr
DCM,2021-06,2021,06,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam (ROS),,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,7,0,0.0
DCM,2021-07,2021,07,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,17,0,0.0
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,133658,110,0.0008229960047284861
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,43,7,0.16279069767441862
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,10,0,0.0
DCM,2021-07,2021,07,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,19,0,0.0
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,128087,111,0.000866598483843013
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,35,7,0.2
DCM,2021-07,2021,07,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,1,1,1.0
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,2,0,0.0
DCM,2021-08,2021,08,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,19,0,0.0
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,75296,55,0.0007304504887377816
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,26,9,0.34615384615384615
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,3,0,0.0
DCM,2021-08,2021,08,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,9,0,0.0
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,55321,30,0.000542289546465176
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,16,3,0.1875
DCM,2021-09,2021,09,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,2,0,0.0
DCM,2021-09,2021,09,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,16,0,0.0
DCM,2021-09,2021,09,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,278354,134,0.0004814013809753048
DCM,2021-09,2021,09,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,42,13,0.30952380952380953
DCM,2021-09,2021,09,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,2,0,0.0
DCM,2021-09,2021,09,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,13,0,0.0
DCM,2021-09,2021,09,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,109059,78,0.000715209198690617
DCM,2021-09,2021,09,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,25,11,0.44
DCM,2021-10,2021,10,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,1,0,0.0
DCM,2021-10,2021,10,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,3792,6,0.0015822784810126582
DCM,2021-10,2021,10,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,1,1,1.0
DCM,2021-10,2021,10,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,4,0,0.0
DCM,2021-10,2021,10,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,14,0,0.0
DCM,2021-10,2021,10,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,79943,68,0.000850606056815481
DCM,2021-10,2021,10,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,27,10,0.37037037037037035
DCM,2021-10,2021,10,Medicx,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,320x50,banner small,image,1,0,0.0
DCM,2021-10,2021,10,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,5,0,0.0
DCM,2021-10,2021,10,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,29659,20,0.0006743315688323948
DCM,2021-10,2021,10,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,8,0,0.0
DCM,2021-10,2021,10,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,5,0,0.0
DCM,2021-10,2021,10,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,31,1,0.03225806451612903
DCM,2021-10,2021,10,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,100766,65,0.000645058849215013
DCM,2021-10,2021,10,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,320x50,banner small,image,43,12,0.27906976744186046
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,5225,4,0.0007655502392344498
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,6023,11,0.0018263323924954341
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,794,1,0.0012594458438287153
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,5317,3,0.0005642279480910288
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,6022,17,0.0028229823978744603
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,774,2,0.002583979328165375
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,15971,9,0.0005635213825057918
DCM,2021-07,2021,07,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1,0,0.0
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,14950,22,0.001471571906354515
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1336,0,0.0
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,5684,3,0.0005277973258268825
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,7325,7,0.0009556313993174062
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,848,0,0.0
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,5741,3,0.0005225570458108344
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,7062,12,0.0016992353440951572
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,903,0,0.0
DCM,2021-07,2021,07,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,12978,10,0.0007705347511172754
DCM,2021-07,2021,07,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,15387,35,0.0022746474296484044
DCM,2021-07,2021,07,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1429,2,0.0013995801259622112
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,8282,11,0.0013281815986476697
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,8015,23,0.0028696194635059263
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,1318,0,0.0
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,8223,8,0.0009728809436945154
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,8094,20,0.002470966147763776
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,1206,1,0.0008291873963515755
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,18900,18,0.0009523809523809524
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,20674,26,0.001257618264486795
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,2795,4,0.0014311270125223613
DCM,2021-08,2021,08,Medicx,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,2,0,0.0
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,8400,4,0.0004761904761904762
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,12735,40,0.0031409501374165686
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1623_v3_50,728x90,banner,image,1270,2,0.0015748031496062992
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,8538,5,0.0005856172405715624
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,12899,34,0.002635863245212807
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,SD_1624_v3_Symptom,728x90,banner,image,1268,1,0.0007886435331230284
DCM,2021-08,2021,08,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,12562,9,0.0007164464257283871
DCM,2021-08,2021,08,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,30193,41,0.001357930646176266
DCM,2021-08,2021,08,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Patient,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,2250,1,0.00044444444444444447
DCM,2021-09,2021,09,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,13737,17,0.0012375336681953847
DCM,2021-09,2021,09,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,1,0,0.0
DCM,2021-09,2021,09,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,7114,24,0.0033736294630306437
DCM,2021-09,2021,09,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1623_v3_50,728x90,banner,image,2296,2,0.0008710801393728223
DCM,2021-09,2021,09,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,13568,16,0.0011792452830188679
DCM,2021-09,2021,09,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,7258,23,0.003168917057040507
DCM,2021-09,2021,09,Medicx,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,SD_1624_v3_Symptom,728x90,banner,image,2201,4,0.001817355747387551
DCM,2021-09,2021,09,Medicx,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,28530,19,0.0006659656501927795
DCM,2021-09,2021,09,Medicx,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1,0,0.0
DCM,2021-09,2021,09,Medicx,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,13988,37,0.0026451243923362885
